review_id,review_rating,review_text,review_date,reviewer_id,product_id
REV24819,5,very bad,2025-02-17,CUST5010,PROD101
REV24820,1,very bad,2024-04-25,CUST1319,PROD111
REV24821,4,average,2023-06-17,CUST4303,PROD103
REV24822,1,good,2024-07-26,CUST1670,PROD110
REV24823,5,bad,2023-04-30,CUST4884,PROD108
REV24824,4,very good,2025-06-25,CUST4516,PROD110
REV24825,3,average,2025-07-20,CUST2783,PROD114
REV24826,4,good,2023-08-16,CUST3586,PROD105
REV24827,5,very bad,2024-12-28,CUST4716,PROD105
REV24828,4,good,2024-04-28,CUST2957,PROD109
REV24829,3,very good,2024-05-12,CUST4129,PROD111
REV24830,3,very good,2024-06-23,CUST3093,PROD114
REV24831,3,average,2022-12-01,CUST3912,PROD103
REV24832,2,very good,2024-01-22,CUST2607,PROD108
REV24833,2,very bad,2022-11-17,CUST4710,PROD108
REV24834,2,bad,2023-12-21,CUST1357,PROD106
REV24835,4,average,2023-09-20,CUST4372,PROD113
REV24836,1,very bad,2023-12-24,CUST2663,PROD104
REV24837,3,very bad,2024-11-24,CUST5663,PROD114
REV24838,3,average,2024-08-15,CUST4222,PROD112
REV24839,3,average,2024-12-20,CUST1886,PROD107
REV24840,2,good,2022-10-04,CUST1028,PROD103
REV24841,2,very good,2023-05-06,CUST4920,PROD102
REV24842,1,very bad,2023-01-20,CUST1316,PROD101
REV24843,5,very bad,2023-03-06,CUST4136,PROD102
REV24844,1,bad,2024-01-11,CUST2298,PROD111
REV24845,3,very bad,2024-02-23,CUST5488,PROD110
REV24846,5,good,2023-03-22,CUST5076,PROD108
REV24847,3,good,2024-07-02,CUST1463,PROD106
REV24848,4,bad,2023-11-15,CUST4358,PROD110
REV24849,2,very good,2023-06-01,CUST3273,PROD110
REV24850,3,very bad,2023-02-05,CUST2766,PROD103
REV24851,1,good,2025-05-18,CUST3458,PROD103
REV24852,1,average,2023-11-19,CUST5043,PROD106
REV24853,1,bad,2022-11-03,CUST5876,PROD113
REV24854,4,good,2025-05-05,CUST2893,PROD100
REV24855,4,average,2024-05-10,CUST2545,PROD110
REV24856,1,bad,2023-11-29,CUST4536,PROD106
REV24857,4,bad,2022-12-12,CUST3989,PROD104
REV24858,5,good,2024-10-05,CUST4449,PROD113
REV24859,4,average,2023-06-11,CUST5665,PROD105
REV24860,3,bad,2023-06-03,CUST1785,PROD114
REV24861,2,very good,2024-09-05,CUST4939,PROD106
REV24862,3,bad,2024-08-14,CUST2813,PROD108
REV24863,1,very good,2023-04-21,CUST5019,PROD105
REV24864,4,very bad,2024-08-27,CUST2579,PROD106
REV24865,4,bad,2025-07-27,CUST1188,PROD108
REV24866,3,average,2023-10-13,CUST3883,PROD101
REV24867,4,very good,2024-08-27,CUST2566,PROD113
REV24868,5,good,2024-11-10,CUST1898,PROD103
REV24869,1,bad,2024-09-05,CUST3241,PROD111
REV24870,5,bad,2023-05-30,CUST5556,PROD108
REV24871,3,very bad,2025-05-23,CUST5707,PROD108
REV24872,4,bad,2025-05-29,CUST1920,PROD101
REV24873,4,average,2024-06-23,CUST2941,PROD114
REV24874,1,average,2024-06-09,CUST3932,PROD106
REV24875,2,very good,2024-12-17,CUST4205,PROD103
REV24876,5,very good,2024-03-18,CUST3349,PROD102
REV24877,1,very good,2022-09-08,CUST5500,PROD111
REV24878,1,very bad,2023-04-25,CUST4094,PROD102
REV24879,4,very good,2024-04-17,CUST5699,PROD104
REV24880,4,good,2024-08-05,CUST1975,PROD112
REV24881,2,bad,2024-05-13,CUST5169,PROD112
REV24882,4,very good,2025-01-22,CUST5347,PROD114
REV24883,3,average,2024-06-04,CUST1849,PROD108
REV24884,3,very good,2025-06-04,CUST2365,PROD111
REV24885,1,very bad,2025-07-24,CUST3039,PROD110
REV24886,3,average,2024-04-12,CUST4676,PROD111
REV24887,5,average,2023-03-21,CUST4163,PROD104
REV24888,2,very bad,2024-07-05,CUST2314,PROD101
REV24889,5,very bad,2024-08-22,CUST1775,PROD112
REV24890,3,very bad,2023-03-07,CUST5565,PROD100
REV24891,3,very bad,2022-12-24,CUST4598,PROD106
REV24892,1,good,2025-01-20,CUST5670,PROD110
REV24893,4,average,2024-07-24,CUST1140,PROD110
REV24894,2,very bad,2024-06-24,CUST2885,PROD104
REV24895,3,very bad,2024-07-04,CUST4056,PROD105
REV24896,1,average,2023-11-22,CUST5001,PROD102
REV24897,4,very bad,2022-11-30,CUST1359,PROD109
REV24898,2,bad,2023-09-04,CUST5363,PROD114
REV24899,3,good,2024-05-25,CUST3111,PROD114
REV24900,5,very good,2025-02-01,CUST5317,PROD100
REV24901,4,bad,2023-04-01,CUST2143,PROD104
REV24902,2,average,2023-04-18,CUST3728,PROD108
REV24903,5,very bad,2024-07-03,CUST4000,PROD101
REV24904,2,good,2024-07-06,CUST5692,PROD102
REV24905,2,good,2025-01-18,CUST5373,PROD113
REV24906,3,bad,2025-04-17,CUST1255,PROD111
REV24907,2,bad,2025-02-26,CUST1763,PROD109
REV24908,2,bad,2025-07-08,CUST2973,PROD102
REV24909,3,very bad,2023-09-16,CUST2534,PROD110
REV24910,3,very good,2024-04-26,CUST1842,PROD103
REV24911,5,very good,2024-10-31,CUST1257,PROD108
REV24912,2,average,2023-01-22,CUST3685,PROD108
REV24913,1,average,2024-02-16,CUST4439,PROD103
REV24914,4,very good,2024-11-27,CUST4320,PROD105
REV24915,2,very bad,2024-07-07,CUST5069,PROD107
REV24916,4,good,2025-05-07,CUST1533,PROD111
REV24917,4,average,2023-02-19,CUST2633,PROD108
REV24918,3,bad,2022-12-03,CUST1402,PROD103
REV24919,3,good,2024-05-31,CUST2795,PROD100
REV24920,5,very bad,2025-05-19,CUST3379,PROD109
REV24921,4,very good,2025-03-16,CUST4896,PROD110
REV24922,5,very bad,2024-05-29,CUST4807,PROD113
REV24923,2,very good,2025-01-05,CUST3157,PROD109
REV24924,1,bad,2025-03-24,CUST4574,PROD107
REV24925,3,bad,2023-04-08,CUST2285,PROD110
REV24926,5,average,2024-09-07,CUST2921,PROD100
REV24927,2,average,2025-07-24,CUST1788,PROD107
REV24928,2,bad,2023-01-14,CUST4988,PROD100
REV24929,1,very good,2023-10-02,CUST2343,PROD106
REV24930,1,very bad,2023-08-07,CUST5074,PROD105
REV24931,1,very bad,2023-08-06,CUST2905,PROD107
REV24932,3,good,2023-04-03,CUST4475,PROD103
REV24933,5,average,2024-06-07,CUST4071,PROD107
REV24934,3,average,2023-09-18,CUST5272,PROD108
REV24935,4,average,2023-03-11,CUST4094,PROD104
REV24936,3,average,2024-02-27,CUST1773,PROD101
REV24937,5,very good,2023-10-23,CUST2833,PROD113
REV24938,1,bad,2022-10-23,CUST4554,PROD101
REV24939,1,very bad,2024-01-19,CUST3580,PROD104
REV24940,5,very bad,2022-11-07,CUST4170,PROD111
REV24941,3,very bad,2025-05-19,CUST2050,PROD105
REV24942,4,average,2025-03-06,CUST1149,PROD105
REV24943,5,average,2025-03-18,CUST1446,PROD109
REV24944,3,very good,2025-02-24,CUST5615,PROD113
REV24945,4,bad,2024-07-09,CUST1164,PROD101
REV24946,1,average,2023-07-25,CUST4952,PROD100
REV24947,4,good,2023-09-02,CUST4860,PROD110
REV24948,3,very good,2025-03-13,CUST2113,PROD102
REV24949,5,good,2023-12-13,CUST1160,PROD102
REV24950,5,bad,2023-02-03,CUST4525,PROD109
REV24951,2,bad,2022-12-25,CUST2810,PROD112
REV24952,4,good,2023-04-14,CUST1919,PROD110
REV24953,4,average,2025-03-06,CUST1872,PROD100
REV24954,5,average,2023-04-13,CUST2726,PROD113
REV24955,5,bad,2025-04-15,CUST1703,PROD100
REV24956,5,very good,2023-05-22,CUST2562,PROD110
REV24957,2,bad,2023-03-12,CUST3791,PROD105
REV24958,2,very good,2022-09-29,CUST2341,PROD114
REV24959,1,very good,2022-11-04,CUST4833,PROD113
REV24960,2,bad,2022-12-25,CUST5552,PROD111
REV24961,2,average,2023-11-02,CUST2045,PROD102
REV24962,4,average,2024-08-30,CUST5291,PROD111
REV24963,5,average,2023-08-09,CUST4212,PROD109
REV24964,4,very bad,2024-02-12,CUST4707,PROD105
REV24965,4,very good,2025-01-30,CUST3620,PROD107
REV24966,2,average,2023-04-08,CUST3941,PROD110
REV24967,2,good,2025-08-09,CUST2413,PROD110
REV24968,5,average,2025-06-28,CUST1229,PROD110
REV24969,5,average,2024-02-23,CUST4243,PROD113
REV24970,5,very good,2024-09-22,CUST4847,PROD108
REV24971,5,bad,2024-10-10,CUST5861,PROD112
REV24972,4,average,2025-06-25,CUST3808,PROD109
REV24973,2,very good,2024-07-27,CUST3536,PROD110
REV24974,5,good,2024-06-15,CUST3007,PROD103
REV24975,5,good,2023-04-29,CUST4452,PROD106
REV24976,5,average,2024-07-24,CUST1613,PROD101
REV24977,3,bad,2025-02-08,CUST3633,PROD101
REV24978,2,very bad,2024-01-06,CUST2804,PROD109
REV24979,4,very good,2025-07-21,CUST1838,PROD100
REV24980,2,good,2024-04-26,CUST2199,PROD104
REV24981,3,good,2025-02-08,CUST2626,PROD104
REV24982,3,very good,2024-04-18,CUST1076,PROD104
REV24983,4,bad,2023-03-01,CUST2944,PROD110
REV24984,1,very good,2023-02-06,CUST1457,PROD104
REV24985,4,bad,2024-01-02,CUST1339,PROD104
REV24986,5,very bad,2024-05-13,CUST4696,PROD100
REV24987,4,average,2024-08-31,CUST2743,PROD111
REV24988,5,average,2023-04-08,CUST1607,PROD103
REV24989,4,very bad,2025-07-18,CUST5408,PROD103
REV24990,3,very good,2025-07-10,CUST3838,PROD109
REV24991,4,bad,2024-09-09,CUST4965,PROD107
REV24992,1,bad,2024-10-29,CUST1366,PROD113
REV24993,1,very good,2023-11-15,CUST3924,PROD104
REV24994,3,average,2023-07-01,CUST2196,PROD114
REV24995,1,bad,2025-03-03,CUST3650,PROD109
REV24996,3,bad,2023-11-27,CUST5213,PROD103
REV24997,2,good,2024-07-09,CUST1396,PROD100
REV24998,2,very bad,2022-08-30,CUST5465,PROD109
REV24999,1,very bad,2025-08-19,CUST5222,PROD104
REV25000,2,bad,2024-02-01,CUST3165,PROD108
REV25001,4,good,2024-02-08,CUST1458,PROD106
REV25002,1,bad,2023-03-28,CUST1650,PROD101
REV25003,1,bad,2023-11-07,CUST2855,PROD104
REV25004,5,average,2024-08-14,CUST3013,PROD111
REV25005,5,very bad,2022-12-25,CUST3486,PROD102
REV25006,2,good,2025-08-14,CUST5967,PROD107
REV25007,4,average,2023-05-27,CUST2446,PROD110
REV25008,4,very good,2025-07-07,CUST4890,PROD104
REV25009,5,very good,2023-12-12,CUST4105,PROD106
REV25010,1,good,2024-12-13,CUST5116,PROD110
REV25011,1,very bad,2025-06-03,CUST5392,PROD108
REV25012,3,good,2024-03-11,CUST4685,PROD103
REV25013,5,average,2023-09-17,CUST2186,PROD110
REV25014,5,average,2022-09-19,CUST2637,PROD107
REV25015,4,good,2024-01-27,CUST3810,PROD108
REV25016,5,bad,2023-01-18,CUST4999,PROD114
REV25017,5,bad,2024-12-08,CUST1265,PROD106
REV25018,4,good,2022-11-28,CUST2365,PROD100
REV25019,1,good,2023-10-14,CUST4283,PROD103
REV25020,3,good,2022-09-19,CUST5523,PROD106
REV25021,2,very bad,2023-10-14,CUST4008,PROD104
REV25022,4,good,2023-10-26,CUST4207,PROD107
REV25023,2,good,2023-05-12,CUST1105,PROD104
REV25024,3,good,2023-04-06,CUST4299,PROD101
REV25025,5,bad,2022-08-28,CUST4334,PROD114
REV25026,5,average,2024-04-27,CUST4172,PROD109
REV25027,2,very bad,2024-10-15,CUST2612,PROD100
REV25028,5,average,2024-10-09,CUST3421,PROD103
REV25029,3,good,2024-08-22,CUST1159,PROD103
REV25030,5,very good,2023-10-27,CUST1362,PROD101
REV25031,2,very good,2024-08-24,CUST4250,PROD114
REV25032,1,bad,2023-12-22,CUST3202,PROD110
REV25033,2,good,2025-07-24,CUST4192,PROD109
REV25034,5,average,2023-09-27,CUST5972,PROD100
REV25035,4,very good,2024-06-11,CUST3355,PROD114
REV25036,1,bad,2023-09-26,CUST1731,PROD102
REV25037,1,good,2023-03-19,CUST2356,PROD106
REV25038,2,very good,2024-08-14,CUST4778,PROD101
REV25039,3,average,2023-08-03,CUST3224,PROD105
REV25040,4,average,2024-10-02,CUST1744,PROD100
REV25041,4,bad,2023-05-09,CUST1660,PROD113
REV25042,5,bad,2023-07-25,CUST5594,PROD101
REV25043,1,good,2022-12-12,CUST4253,PROD102
REV25044,4,bad,2023-08-12,CUST2608,PROD102
REV25045,4,average,2024-08-25,CUST4911,PROD113
REV25046,3,average,2023-12-25,CUST4851,PROD109
REV25047,3,bad,2025-05-02,CUST5801,PROD110
REV25048,4,very bad,2025-02-12,CUST4160,PROD105
REV25049,2,very bad,2024-12-11,CUST5563,PROD114
REV25050,1,good,2022-10-04,CUST3947,PROD112
REV25051,5,very bad,2025-04-08,CUST2001,PROD104
REV25052,2,good,2022-10-22,CUST5933,PROD104
REV25053,3,very good,2023-04-19,CUST5128,PROD109
REV25054,3,good,2024-01-28,CUST5607,PROD110
REV25055,3,very bad,2024-08-20,CUST2699,PROD108
REV25056,1,average,2023-01-11,CUST3613,PROD105
REV25057,1,very good,2022-10-06,CUST3554,PROD113
REV25058,5,average,2023-06-04,CUST4190,PROD103
REV25059,5,very good,2023-09-03,CUST1800,PROD102
REV25060,1,very bad,2025-06-28,CUST3608,PROD102
REV25061,2,very good,2024-01-24,CUST2003,PROD111
REV25062,2,good,2024-10-08,CUST1794,PROD112
REV25063,5,average,2023-06-11,CUST5533,PROD106
REV25064,5,very good,2023-09-07,CUST5324,PROD110
REV25065,2,bad,2023-04-21,CUST3607,PROD113
REV25066,4,very good,2022-10-11,CUST4903,PROD103
REV25067,3,very bad,2023-08-05,CUST3570,PROD113
REV25068,3,good,2022-11-18,CUST5859,PROD102
REV25069,5,very good,2023-12-12,CUST5710,PROD111
REV25070,5,bad,2024-02-01,CUST2644,PROD114
REV25071,1,average,2023-09-27,CUST1998,PROD112
REV25072,3,average,2024-07-28,CUST5249,PROD104
REV25073,4,good,2023-05-26,CUST3470,PROD106
REV25074,2,very bad,2024-07-28,CUST3067,PROD100
REV25075,4,average,2023-02-12,CUST1160,PROD103
REV25076,4,very bad,2025-01-14,CUST3877,PROD107
REV25077,2,very good,2023-01-25,CUST5913,PROD107
REV25078,4,good,2025-04-17,CUST5962,PROD105
REV25079,1,bad,2023-08-05,CUST4964,PROD100
REV25080,2,good,2023-12-11,CUST1827,PROD114
REV25081,2,average,2024-05-15,CUST5900,PROD111
REV25082,5,very bad,2025-01-14,CUST3335,PROD100
REV25083,1,very good,2023-09-27,CUST5034,PROD103
REV25084,2,average,2025-02-23,CUST2783,PROD107
REV25085,5,average,2024-01-21,CUST5272,PROD109
REV25086,4,very bad,2024-05-14,CUST3109,PROD101
REV25087,1,bad,2024-11-08,CUST5962,PROD102
REV25088,5,average,2023-03-12,CUST3350,PROD108
REV25089,5,average,2023-12-20,CUST5496,PROD105
REV25090,5,average,2022-08-26,CUST2017,PROD106
REV25091,5,very good,2025-06-14,CUST3735,PROD110
REV25092,3,bad,2022-11-01,CUST2944,PROD100
REV25093,1,very bad,2023-03-02,CUST1218,PROD106
REV25094,3,average,2023-04-19,CUST4273,PROD113
REV25095,4,very good,2024-07-27,CUST5931,PROD108
REV25096,4,very bad,2025-02-22,CUST2597,PROD107
REV25097,3,very good,2022-10-05,CUST3381,PROD114
REV25098,1,good,2024-08-07,CUST3365,PROD107
REV25099,5,average,2025-03-16,CUST5801,PROD107
REV25100,5,bad,2024-05-01,CUST1349,PROD109
REV25101,5,average,2023-03-04,CUST2590,PROD107
REV25102,1,good,2023-07-03,CUST1154,PROD111
REV25103,4,bad,2023-10-08,CUST1733,PROD104
REV25104,1,very bad,2024-06-13,CUST3769,PROD102
REV25105,4,very bad,2025-01-02,CUST1580,PROD105
REV25106,3,average,2024-01-10,CUST5756,PROD103
REV25107,1,bad,2024-08-01,CUST4665,PROD103
REV25108,5,bad,2024-10-05,CUST1140,PROD111
REV25109,5,very good,2024-03-26,CUST4328,PROD105
REV25110,1,average,2025-03-16,CUST5265,PROD110
REV25111,2,very bad,2023-05-11,CUST2131,PROD102
REV25112,5,bad,2023-10-31,CUST2044,PROD108
REV25113,3,very good,2023-10-28,CUST3982,PROD106
REV25114,4,very bad,2023-11-15,CUST4534,PROD106
REV25115,5,bad,2023-09-11,CUST3878,PROD109
REV25116,2,good,2023-03-30,CUST4392,PROD109
REV25117,2,average,2025-06-14,CUST5117,PROD112
REV25118,2,bad,2022-12-28,CUST2856,PROD102
REV25119,1,bad,2023-11-18,CUST1804,PROD110
REV25120,1,bad,2024-11-02,CUST4003,PROD114
REV25121,5,very bad,2023-03-20,CUST1776,PROD103
REV25122,4,very bad,2024-05-31,CUST4827,PROD107
REV25123,1,bad,2023-11-13,CUST4932,PROD109
REV25124,5,good,2023-06-21,CUST5077,PROD105
REV25125,2,very good,2024-03-24,CUST2565,PROD101
REV25126,1,good,2023-02-28,CUST5898,PROD111
REV25127,5,good,2023-07-19,CUST2854,PROD112
REV25128,1,very bad,2025-02-09,CUST5842,PROD112
REV25129,2,bad,2025-02-20,CUST3708,PROD107
REV25130,4,very bad,2024-08-31,CUST3615,PROD106
REV25131,1,good,2025-01-10,CUST3917,PROD114
REV25132,3,bad,2022-09-06,CUST3654,PROD114
REV25133,4,average,2025-07-02,CUST1008,PROD104
REV25134,2,very good,2023-02-22,CUST3335,PROD100
REV25135,2,very bad,2025-04-09,CUST2531,PROD105
REV25136,5,very good,2025-07-29,CUST1638,PROD102
REV25137,2,bad,2024-04-20,CUST3762,PROD107
REV25138,5,very good,2025-06-22,CUST5251,PROD112
REV25139,1,very bad,2025-03-19,CUST1091,PROD107
REV25140,4,good,2023-02-19,CUST1223,PROD113
REV25141,3,very bad,2025-03-12,CUST5234,PROD108
REV25142,2,good,2023-10-29,CUST2524,PROD113
REV25143,2,very bad,2024-08-02,CUST3270,PROD104
REV25144,5,average,2024-02-09,CUST2914,PROD106
REV25145,4,very good,2025-01-16,CUST2952,PROD114
REV25146,3,good,2025-08-17,CUST2383,PROD101
REV25147,1,very good,2025-04-29,CUST3239,PROD113
REV25148,5,good,2024-08-30,CUST1702,PROD111
REV25149,4,good,2025-02-12,CUST4439,PROD107
REV25150,5,bad,2025-01-18,CUST5313,PROD101
REV25151,2,good,2022-11-25,CUST2789,PROD113
REV25152,5,bad,2023-08-23,CUST4562,PROD105
REV25153,2,good,2022-09-28,CUST2797,PROD103
REV25154,4,very good,2023-09-27,CUST2009,PROD107
REV25155,2,bad,2025-03-03,CUST1807,PROD114
REV25156,5,good,2023-02-11,CUST4283,PROD108
REV25157,1,average,2024-04-06,CUST2318,PROD114
REV25158,1,average,2024-07-12,CUST5289,PROD107
REV25159,1,very bad,2023-01-07,CUST3562,PROD102
REV25160,2,very bad,2023-11-20,CUST5219,PROD100
REV25161,4,average,2024-02-26,CUST1930,PROD107
REV25162,5,average,2025-05-24,CUST1698,PROD108
REV25163,5,average,2023-12-30,CUST4826,PROD107
REV25164,3,very bad,2024-01-22,CUST2379,PROD104
REV25165,5,average,2023-10-23,CUST3436,PROD102
REV25166,4,good,2023-02-17,CUST3358,PROD108
REV25167,4,very bad,2024-11-27,CUST3591,PROD103
REV25168,5,bad,2022-09-22,CUST3531,PROD107
REV25169,2,very bad,2024-12-17,CUST4223,PROD106
REV25170,1,good,2024-10-14,CUST3216,PROD111
REV25171,3,bad,2023-07-20,CUST1069,PROD104
REV25172,3,bad,2023-10-04,CUST2809,PROD112
REV25173,3,very good,2023-02-23,CUST2031,PROD114
REV25174,2,very good,2025-01-31,CUST3119,PROD112
REV25175,3,good,2023-06-18,CUST3097,PROD114
REV25176,2,very good,2025-08-09,CUST2205,PROD107
REV25177,1,bad,2024-01-31,CUST1603,PROD103
REV25178,4,very bad,2024-10-15,CUST5166,PROD114
REV25179,4,very bad,2022-09-06,CUST5924,PROD111
REV25180,2,bad,2022-11-19,CUST3569,PROD112
REV25181,2,average,2024-07-09,CUST3508,PROD111
REV25182,3,good,2022-12-27,CUST4154,PROD106
REV25183,4,very good,2025-02-24,CUST4602,PROD113
REV25184,4,very good,2024-10-17,CUST5061,PROD101
REV25185,5,average,2025-06-03,CUST1410,PROD114
REV25186,2,very good,2023-06-14,CUST1106,PROD105
REV25187,5,very bad,2024-01-01,CUST4793,PROD101
REV25188,3,good,2023-09-15,CUST1932,PROD104
REV25189,4,bad,2024-01-31,CUST3247,PROD111
REV25190,1,bad,2022-09-23,CUST2955,PROD106
REV25191,1,average,2023-04-17,CUST1802,PROD104
REV25192,3,very good,2023-03-05,CUST5460,PROD106
REV25193,1,bad,2024-08-28,CUST3027,PROD104
REV25194,2,very bad,2023-08-12,CUST4907,PROD111
REV25195,1,good,2023-02-07,CUST4611,PROD105
REV25196,4,very bad,2024-02-03,CUST4484,PROD104
REV25197,4,good,2024-03-02,CUST3696,PROD105
REV25198,4,average,2024-09-22,CUST2122,PROD110
REV25199,2,very bad,2025-06-28,CUST1009,PROD104
REV25200,2,bad,2023-11-02,CUST4011,PROD110
REV25201,1,bad,2023-09-08,CUST4118,PROD111
REV25202,3,very good,2024-05-10,CUST5446,PROD109
REV25203,1,average,2024-03-26,CUST4410,PROD101
REV25204,2,good,2022-09-13,CUST1807,PROD109
REV25205,2,very bad,2024-10-15,CUST5046,PROD105
REV25206,4,good,2022-10-29,CUST3946,PROD113
REV25207,3,good,2023-10-01,CUST1514,PROD103
REV25208,4,very bad,2024-03-14,CUST5246,PROD111
REV25209,4,good,2023-04-22,CUST2872,PROD103
REV25210,2,very bad,2025-01-21,CUST5515,PROD104
REV25211,2,average,2023-03-12,CUST5241,PROD100
REV25212,1,very bad,2025-07-29,CUST3656,PROD107
REV25213,3,average,2023-06-02,CUST4593,PROD112
REV25214,3,very bad,2025-03-29,CUST4370,PROD114
REV25215,5,very good,2025-02-11,CUST1637,PROD106
REV25216,3,average,2024-06-28,CUST5665,PROD103
REV25217,5,very good,2024-12-20,CUST3902,PROD107
REV25218,5,very bad,2024-07-10,CUST1240,PROD114
REV25219,2,good,2023-11-06,CUST4683,PROD111
REV25220,3,average,2023-08-09,CUST3802,PROD111
REV25221,4,very bad,2025-05-05,CUST1680,PROD102
REV25222,2,average,2025-01-29,CUST1261,PROD113
REV25223,1,average,2024-04-13,CUST2611,PROD101
REV25224,4,bad,2024-07-17,CUST4003,PROD105
REV25225,4,bad,2023-11-25,CUST4251,PROD109
REV25226,2,very good,2024-04-26,CUST5299,PROD109
REV25227,5,very bad,2025-04-17,CUST2191,PROD112
REV25228,4,average,2022-10-16,CUST2097,PROD101
REV25229,2,very bad,2023-08-24,CUST4739,PROD107
REV25230,4,very bad,2024-05-01,CUST1676,PROD102
REV25231,4,very good,2023-11-17,CUST3729,PROD110
REV25232,2,very bad,2022-12-02,CUST2050,PROD109
REV25233,4,bad,2025-05-30,CUST4788,PROD102
REV25234,1,good,2023-12-20,CUST5617,PROD113
REV25235,1,average,2023-10-03,CUST3078,PROD103
REV25236,5,average,2024-10-24,CUST4980,PROD103
REV25237,3,bad,2024-02-17,CUST3213,PROD107
REV25238,3,very bad,2022-11-03,CUST4193,PROD102
REV25239,1,average,2023-01-10,CUST5491,PROD106
REV25240,1,very good,2025-02-13,CUST3858,PROD100
REV25241,3,very good,2022-09-08,CUST1992,PROD114
REV25242,5,average,2024-07-31,CUST5600,PROD102
REV25243,1,good,2024-09-30,CUST5514,PROD106
REV25244,5,bad,2023-01-09,CUST1555,PROD104
REV25245,4,very good,2023-02-06,CUST1716,PROD104
REV25246,3,very good,2024-08-02,CUST2811,PROD106
REV25247,5,average,2023-03-01,CUST1848,PROD103
REV25248,2,good,2023-10-23,CUST2017,PROD104
REV25249,3,average,2025-05-01,CUST1402,PROD104
REV25250,3,bad,2022-10-04,CUST2200,PROD106
REV25251,4,good,2023-10-22,CUST5055,PROD106
REV25252,1,average,2025-02-25,CUST5984,PROD101
REV25253,5,very bad,2024-03-29,CUST4630,PROD107
REV25254,4,average,2024-06-14,CUST5841,PROD105
REV25255,2,average,2024-04-21,CUST2720,PROD111
REV25256,3,very good,2024-02-13,CUST5809,PROD103
REV25257,3,bad,2023-11-28,CUST4583,PROD113
REV25258,2,very bad,2022-10-13,CUST5450,PROD103
REV25259,5,good,2023-03-14,CUST1954,PROD113
REV25260,4,good,2024-12-30,CUST2987,PROD101
REV25261,2,average,2025-02-01,CUST3369,PROD100
REV25262,2,good,2022-11-24,CUST3399,PROD112
REV25263,1,very bad,2023-09-12,CUST3585,PROD110
REV25264,2,average,2022-09-27,CUST1334,PROD113
REV25265,4,good,2023-11-24,CUST3873,PROD111
REV25266,5,bad,2023-10-24,CUST5186,PROD109
REV25267,5,very bad,2023-10-22,CUST1450,PROD100
REV25268,3,bad,2022-08-28,CUST4030,PROD104
REV25269,3,very good,2025-06-03,CUST4312,PROD114
REV25270,4,very good,2025-06-02,CUST4600,PROD112
REV25271,5,good,2023-07-26,CUST2345,PROD102
REV25272,1,average,2024-11-19,CUST1664,PROD100
REV25273,4,average,2023-11-13,CUST2664,PROD105
REV25274,5,very bad,2022-10-06,CUST3870,PROD110
REV25275,1,very good,2024-10-28,CUST1852,PROD113
REV25276,5,very good,2023-09-06,CUST4204,PROD109
REV25277,1,very good,2023-10-30,CUST4327,PROD105
REV25278,1,very bad,2022-11-01,CUST1810,PROD114
REV25279,5,very good,2023-01-20,CUST3519,PROD102
REV25280,4,good,2024-05-18,CUST2219,PROD107
REV25281,4,very good,2025-04-24,CUST5652,PROD106
REV25282,1,very good,2022-12-10,CUST2174,PROD104
REV25283,4,bad,2022-09-09,CUST5513,PROD108
REV25284,2,very bad,2023-01-29,CUST2090,PROD114
REV25285,3,very good,2024-09-09,CUST1055,PROD113
REV25286,1,very good,2023-08-17,CUST4126,PROD109
REV25287,3,bad,2024-09-23,CUST4277,PROD105
REV25288,4,very bad,2023-03-18,CUST5082,PROD108
REV25289,3,very bad,2025-01-21,CUST5371,PROD102
